g_id,title,g_brand,link,description
SW-30525-YE,PureRun Cat6 Yellow Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat6-yellow-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30525-WH,PureRun Cat6 White Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat6-white-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30525-IV,PureRun Cat6 Ivory Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat6-ivory-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30525-GR,PureRun Cat6 Green Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat6-green-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30525-BK,PureRun Cat6 Black Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat6-black-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30524-YE,PureRun Cat5e Yellow Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat5e-yellow-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30524-RD,PureRun Cat5e Red Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat5e-red-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30524-OG,PureRun Cat5e Orange Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat5e-orange-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30524-BU,PureRun Cat5e Blue Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat5e-blue-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30524-GN,PureRun Cat5e Green Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat5e-green-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30524-BK,PureRun Cat5e Black Keystone Jack,PureRun,https://sewelldirect.com/purerun-cat5e-black-keystone-jack,This keystone jack features either top or side rear punch down a high temperature thermoplastic housing and high quality phosphor/bronze contacts with gold plating.
SW-30237,Sewell Wall Plate with 6 keystone ports 1-Gang Biege 10 Lot,Sewell,https://sewelldirect.com/sewell-wall-plate-with-6-keystone-ports-1-gang-biege-10-lot,You get to decide which ports you build into this wall plate with 6 available keystone jack slots.
SW-8400-15,Sewell Component Video Cable (5 RCA) Black 15 ft.,Sewell,https://sewelldirect.com/sewell-component-video-cable-5-rca-black-15-ft,5 RCA Component RGB video cables route color information (Y/Pr/Pb) directly into your TV without the need for your TV to decode the information.
SW-29900-40,Sewell DVI-D Cable Dual Link 40,Sewell,https://sewelldirect.com/sewell-dvi-d-cable-dual-link-40,The DVI-D dual link cable can be used to connect your flat panel digital monitor digital CRT display projector HDTV etc.
SW-29333-8,VGA Splitter (450 MHz) 8 port,Generic,https://sewelldirect.com/vga-splitter-450-mhz-8-port,This 8-port VGA Splitter takes 1 video input and outputs it across 8 VGA capable display monitors or projectors
SW-30015-100,Sewell 14 AWG Pure Copper Oxygen Free Speaker Wire (100ft) 2 Conductor,Sewell,https://sewelldirect.com/14-awg-speaker-wire-100ft,Cable quality can have a huge impact on your speaker setup. Poor quality cable means poor quality sound. This 14 AWG unterminated speaker wire features oxygen-free pure copper conductors which means you get great sound quality for a great price.
SW-21089,Canon PowerShot SX110 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sx110-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SX110 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21088,Canon PowerShot SX100 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sx100-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SX100 IS with your computer's USB port. This cable also allows you to connect your computer to other Mini USB Devices.
SW-21087,Canon PowerShot SX10 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sx10-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SX10 IS with your computer's USB port. This cable will also work with other mini-USB devices.
SW-21086,Canon PowerShot SX1 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sx1-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SX1 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21085,Canon PowerShot S80 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s80-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S80 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21084,Canon PowerShot S70 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s70-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S70 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21083,Canon PowerShot S60 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s60-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S60 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB Devices.
SW-21082,Canon PowerShot S50 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s50-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S50 with your computer's USB port. This cable also allows you to connect other  Mini USB devices to your computer.
SW-21081,Canon PowerShot S45 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s45-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S45 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21080,Canon PowerShot S40 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s40-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S40 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21079,Canon PowerShot S30 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s30-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S30 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21078,Canon PowerShot S5 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s5-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S5 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini Usb cable devices. 
SW-21077,Canon PowerShot S3 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s3-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S3 IS with your computer's USB port. This cable can also be used in any other situation where a mini USB connection is involved.
SW-21076,Canon PowerShot S2 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s2-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S2 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini Usb cable devices. 
SW-21075,Canon PowerShot S1 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s1-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S1 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21074,Canon PowerShot Pro 1 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-pro-1-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot Pro 1 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB Devices.
SW-21073,Canon PowerShot G10 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-g10-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot G10 with your computer's USB port. This cable also allows you to connect to other Mini Usb Devices.
SW-21072,Canon PowerShot G9 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-g9-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot G9 with your computer's USB port.  This cable also allows you to connect to other Mini Usb Devices.
SW-21071,Canon PowerShot G7 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-g7-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot G7 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21070,Canon PowerShot G6 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-g6-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot G6 with your computer's USB port. Also works with other compatible mini USB devices.
SW-21069,Canon PowerShot G5 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-g5-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot G5 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21068,Canon PowerShot G3 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-g3-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot G3 with your computer's USB port. This cable will also work with other mini-USB devices.
SW-21067,Canon PowerShot E1 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-e1-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot E1 with your computer's USB port. Will also work with compatible mini USB devices such as phones video cameras GPS units etc.
SW-21066,Canon PowerShot SD1100 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd1100-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD1100 IS with your computer's USB port. This cable will also work with other mini-USB devices.
SW-21065,Canon PowerShot SD1000 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd1000-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD1000 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21064,Canon PowerShot SD990 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd990-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD990 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21063,Canon PowerShot SD950 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd950-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD950 IS with your computer's USB port. Also works with other mini USB devices such as phones cameras etc.
SW-21062,Canon PowerShot SD900 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd900-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD900 with your computer's USB port. Also works with other compatible mini USB devices.
SW-21061,Canon PowerShot SD890 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd890-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD890 IS with your computer's USB port. Will also sync or charge other digital cameras video cameras cell phones and more.
SW-21060,Canon PowerShot SD880 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd880-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD880 IS with your computer's USB port. It will also sync and/or charge your digital camera video camera PDA etc.
SW-21059,Canon PowerShot SD870 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd870-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD870 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB Devcies.
SW-21058,Canon PowerShot SD850 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd850-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD850 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21057,Canon PowerShot SD800 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd800-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD800 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21056,Canon PowerShot SD790 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd790-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD790 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21055,Canon PowerShot SD770 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd770-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD770 IS with your computer's USB port. Will also sync/charge other mini USB devices such as video cameras digital cameras etc.
SW-21054,Canon PowerShot SD750 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd750-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync (but not charge) your Canon PowerShot SD750 with your computer's USB port. 
SW-21053,Canon PowerShot SD700 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd700-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD700 IS with your computer's USB port. This cable will also allow you to connect other Mini USB Devices to your comptuer.
SW-21052,Canon PowerShot SD630 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd630-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD630 with your computer's USB port. This Cable will also allow you to connect other Mini USB Devices to your comptuer.
SW-21051,Canon PowerShot SD600 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd600-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD600 with your computer's USB port.  This cable will also allow you to connect other Mini USB Devices to your comptuer.
SW-21050,Canon PowerShot SD550 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd550-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD550 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21049,Canon PowerShot SD500 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd500-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD500 with your computer's USB port. This cable will also allow you to connect other Mini USB Devices to your comptuer. 
SW-21048,Canon PowerShot SD450 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd450-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD450 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21047,Canon PowerShot SD430 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd430-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD430 with your computer's USB port. This cable also allows you to connect other Mini USB devices to your computer.
SW-21046,Canon PowerShot SD400 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd400-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD400 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB Devices.
SW-21045,Canon PowerShot SD300 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd300-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD300 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB Devices.
SW-21044,Canon PowerShot SD200 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd200-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD200 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-21043,Canon PowerShot SD110 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd110-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD110 with your computer's USB port. This cable will also allow you to connect other Mini USB Devices to your comptuer.
SW-9998,Canon PowerShot SD100 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd100-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD100 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9997,Canon PowerShot SD40 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd40-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD40 with your computer's USB port. You can also use this cable to connect to other USB Mini Devices.
SW-9996,Canon PowerShot SD30 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd30-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD30 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9995,Canon PowerShot SD20 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd20-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD20 with your computer's USB port. You can also use this cable to connect to other USB Mini Devices. 
SW-9994,Canon PowerShot SD10 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-sd10-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot SD10 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB Devices.
SW-9993,Canon PowerShot S500 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s500-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S500 with your computer's USB port. Will also charge other cameras video cameras GPS units some cell phones etc.
SW-9992,Canon PowerShot S410 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s410-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S410 with your computer's USB port. This will also sync and/or charge other cameras GPS units some cell phones and more.
SW-9991,Canon PowerShot S400 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s400-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S400 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9990,Canon PowerShot S330 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s330-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S330 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9989,Canon PowerShot S300 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-s300-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot S300 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9988,Canon PowerShot A2000 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a2000-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A2000 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB Devices.
SW-9987,Canon PowerShot A1000 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a1000-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A1000 IS with your computer's USB port. This cable also allows you to connect other Mini USB Devices to your computer. 
SW-9986,Canon PowerShot A720 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a720-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A720 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9985,Canon PowerShot A710 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a710-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A710 IS with your computer's USB port. Will also charge video camera GPS some cell phones and other electronics with mini USB ports.
SW-9984,Canon PowerShot A700 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a700-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A700 with your computer's USB port. It will also charge your digital camera GPS some cell phones etc.
SW-9983,Canon PowerShot A650 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a650-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A650 IS with your computer's USB port. This cable also allows yout connect other Mini USB Devices to your computer.
SW-9982,Canon PowerShot A640 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a640-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A640 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9981,Canon PowerShot A630 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a630-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A630 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9980,Canon PowerShot A620 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a620-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A620 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9979,Canon PowerShot A610 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a610-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A610 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9978,Canon PowerShot A590 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a590-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A590 IS with your computer's USB port. You can also use this cable to connect your computer to other Mini USB Devcies.
SW-9977,Canon PowerShot A580 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a580-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A580 with your computer's USB port. This cable also allows you to connect your computer to other Mini USB Devices.
SW-9976,Canon PowerShot A570 IS USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a570-is-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A570 IS with your computer's USB port. This cable also allows you to connect your computer to other Mini USB Devices.
SW-9975,Canon PowerShot A560 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a560-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A560 with your computer's USB port. You can also use this cable to connect your computer to other Mini USB devices.
SW-9974,Canon PowerShot A550 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a550-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A550 with your computer's USB port. This cable also allows you to connect your computer to other Mini USB Devices.
SW-9973,Canon PowerShot A540 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a540-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A540 with your computer's USB port. This cable also allows you to connect your computer to other Mini USB Devices.
SW-9972,Canon PowerShot A530 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a530-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A530 with your computer's USB port. This cable also allows you to  connect any other Mini USB device to your computer.
SW-9971,Canon PowerShot A520 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a520-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A520 with your computer's USB port. Will also charge video cameras GPS units and cell phones with mini USB connectors.
SW-9970,Canon PowerShot A510 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a510-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A510 with your computer's USB port. This cable also allows you to connect other Mini USB Devices to your computer's USB port. 
SW-9969,Canon PowerShot A470 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a470-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A470 with your computer's USB port.  This cable also allows yout connect other Mini USB Devices to your computer. 
SW-9968,Canon PowerShot A460 USB 2.0 Data Sync Cable 6' ft,MRP,https://sewelldirect.com/canon-powershot-a460-usb-20-data-sync-cable-6-ft,The Mini USB Device Cable from Sewell allows you to sync and charge your Canon PowerShot A460 with your computer's USB port. This cable also connects your computer to any other Mini USB device.
